Cipher timestamp,Timestamp,Timestamp (s),CPU %,CPU Frequency,Virtual Memory %,Virtual Memory,Swap Memory %,Swap Memory,Disk Usage %,Disk Usage,Powertop Version,Kernel Version,System Name,CPU Stats,OS Stats,Power Usage,Unit,Baseline Power,Unit,Signatures Power,Signatures Unit,Baseline Power - W,Signatures Power - W
F1024 Keygen,43:25.5,1643654605,36.6,600,15.5,934105088,0,0,7.6,9185136640,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:43:27 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.62,W,1.04,W,1.62,1.04
F1024 Keygen,43:30.6,1643654611,36.5,600,15.4,933826560,0,0,7.6,9185136640,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:43:32 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.42,W,922,mW,1.42,0.922
F1024 Keygen,43:35.7,1643654616,36.7,600,15.5,933486592,0,0,7.6,9185148928,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:43:38 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.79,W,1.23,W,1.79,1.23
F1024 Keygen,43:40.8,1643654621,36.9,600,15.4,933527552,0,0,7.6,9185148928,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:43:43 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.96,W,1.38,W,1.96,1.38
F1024 Keygen,43:45.8,1643654626,36.8,600,15.5,934395904,0,0,7.6,9185148928,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:43:48 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.47,W,902,mW,1.47,0.902
F1024 Keygen,43:50.9,1643654631,36.7,600,15.5,934031360,0,0,7.6,9185153024,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:43:53 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.72,W,1.2,W,1.72,1.2
F1024 Keygen,43:55.9,1643654636,36.5,600,15.4,933838848,0,0,7.6,9185153024,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:43:58 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.92,W,1.41,W,1.92,1.41
F1024 Keygen,44:01.0,1643654641,36.8,600,15.4,933740544,0,0,7.6,9185153024,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:44:03 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.02,W,1.51,W,2.02,1.51
F1024 Keygen,44:06.0,1643654646,36.6,600,15.5,934113280,0,0,7.6,9185153024,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:44:08 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.04,W,1.54,W,2.04,1.54
F1024 Keygen,44:11.1,1643654651,36.8,600,15.5,934670336,0,0,7.6,9185153024,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:44:13 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.69,W,1.21,W,1.69,1.21
F1024 Keygen,44:16.1,1643654656,36.6,600,15.5,933806080,0,0,7.6,9185153024,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:44:18 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.74,W,1.21,W,1.74,1.21
F1024 Keygen,44:21.1,1643654661,36.6,600,15.4,933969920,0,0,7.6,9185153024,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:44:23 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.92,W,1.38,W,1.92,1.38
F1024 Keygen,44:26.2,1643654666,36.5,600,15.4,933875712,0,0,7.6,9185153024,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:44:28 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.82,W,1.36,W,1.82,1.36
F1024 Keygen,44:31.2,1643654671,36.7,600,15.5,934109184,0,0,7.6,9185153024,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:44:33 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.09,W,1.52,W,2.09,1.52
F1024 Keygen,44:36.3,1643654676,36.7,600,15.5,934621184,0,0,7.6,9185153024,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:44:38 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.96,W,1.51,W,1.96,1.51
F1024 Keygen,44:41.4,1643654681,36.7,600,15.5,934334464,0,0,7.6,9185153024,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:44:43 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.78,W,1.09,W,1.78,1.09
F1024 Keygen,44:46.4,1643654686,36.7,600,15.4,933933056,0,0,7.6,9185157120,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:44:48 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.07,W,1.48,W,2.07,1.48
F1024 Keygen,44:51.5,1643654691,36.7,600,15.5,934346752,0,0,7.6,9185157120,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:44:53 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.73,W,1.23,W,1.73,1.23
F1024 Keygen,44:56.6,1643654697,36.7,600,15.5,933666816,0,0,7.6,9185157120,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:44:58 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.05,W,1.5,W,2.05,1.5
F1024 Keygen,45:01.7,1643654702,37,600,15.5,933711872,0,0,7.6,9185157120,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:45:04 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.69,W,1.16,W,1.69,1.16
F1024 Keygen,45:06.8,1643654707,36.8,600,15.5,934498304,0,0,7.6,9185157120,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:45:09 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.73,W,1.22,W,1.73,1.22
F1024 Keygen,45:11.8,1643654712,36.6,600,15.5,933867520,0,0,7.6,9185157120,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:45:14 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.75,W,1.19,W,1.75,1.19
F1024 Keygen,45:16.9,1643654717,36.8,600,15.5,933998592,0,0,7.6,9185157120,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:45:19 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.15,W,1.49,W,2.15,1.49
F1024 Keygen,45:22.0,1643654722,36.7,600,15.5,933769216,0,0,7.6,9185157120,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:45:24 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.57,W,1.06,W,1.57,1.06
F1024 Keygen,45:27.0,1643654727,36.5,600,15.5,935264256,0,0,7.6,9185157120,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:45:29 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.88,W,1.38,W,1.88,1.38
F1024 Keygen,45:32.0,1643654732,36.6,600,15.5,933912576,0,0,7.6,9185157120,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:45:34 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.62,W,984,mW,1.62,0.984
F1024 Keygen,45:37.1,1643654737,36.6,600,15.5,933978112,0,0,7.6,9185157120,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:45:39 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.79,W,1.23,W,1.79,1.23
F1024 Keygen,45:42.1,1643654742,36.7,600,15.5,933765120,0,0,7.6,9185157120,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:45:44 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.7,W,1.16,W,1.7,1.16
F1024 Keygen,45:47.2,1643654747,36.6,600,15.5,933990400,0,0,7.6,9185161216,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:45:49 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.02,W,1.42,W,2.02,1.42
F1024 Keygen,45:52.2,1643654752,36.7,600,15.5,933789696,0,0,7.6,9185169408,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:45:54 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.2,W,1.49,W,2.2,1.49
F1024 Keygen,45:57.3,1643654757,36.7,600,15.5,933867520,0,0,7.6,9185169408,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:45:59 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.98,W,1.41,W,1.98,1.41
F1024 Keygen,46:02.3,1643654762,36.5,600,15.5,935047168,0,0,7.6,9185169408,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:46:04 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.73,W,1.24,W,1.73,1.24
F1024 Keygen,46:07.4,1643654767,36.8,600,15.5,934760448,0,0,7.6,9185169408,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:46:09 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.74,W,1.23,W,1.74,1.23
F1024 Keygen,46:12.5,1643654772,36.5,600,15.5,934969344,0,0,7.6,9185169408,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:46:14 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.45,W,935,mW,1.45,0.935
F1024 Keygen,46:17.5,1643654778,36.7,600,15.5,934174720,0,0,7.6,9185169408,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:46:19 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.68,W,1.19,W,1.68,1.19
F1024 Keygen,46:22.6,1643654783,36.7,600,15.5,934776832,0,0,7.6,9185169408,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:46:24 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.87,W,1.36,W,1.87,1.36
F1024 Keygen,46:27.6,1643654788,36.6,600,15.5,933814272,0,0,7.6,9185169408,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:46:29 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.75,W,1.2,W,1.75,1.2
F1024 Keygen,46:32.6,1643654793,36.8,600,15.5,934645760,0,0,7.6,9185169408,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:46:34 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.78,W,1.21,W,1.78,1.21
F1024 Keygen,46:37.7,1643654798,36.6,600,15.5,934178816,0,0,7.6,9185169408,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:46:40 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.02,W,1.52,W,2.02,1.52
F1024 Keygen,46:42.7,1643654803,36.9,600,15.5,934506496,0,0,7.6,9185173504,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:46:45 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.92,W,1.37,W,1.92,1.37
F1024 Keygen,46:47.8,1643654808,36.6,600,15.5,934494208,0,0,7.6,9185173504,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:46:50 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.93,W,1.39,W,1.93,1.39
F1024 Keygen,46:52.8,1643654813,36.9,600,15.5,933896192,0,0,7.6,9185173504,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:46:55 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.15,W,1.54,W,2.15,1.54
F1024 Keygen,46:57.9,1643654818,36.9,600,15.5,934563840,0,0,7.6,9185173504,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:47:00 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.18,W,1.55,W,2.18,1.55
F1024 Keygen,47:02.9,1643654823,36.8,600,15.5,933847040,0,0,7.6,9185173504,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:47:05 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.86,W,1.37,W,1.86,1.37
F1024 Keygen,47:08.0,1643654828,36.8,600,15.5,934694912,0,0,7.6,9185173504,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:47:10 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.71,W,1.21,W,1.71,1.21
F1024 Keygen,47:13.0,1643654833,36.5,600,15.5,934965248,0,0,7.6,9185173504,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:47:15 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.75,W,1.2,W,1.75,1.2
F1024 Keygen,47:18.1,1643654838,36.7,600,15.5,934166528,0,0,7.6,9185173504,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:47:20 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.74,W,1.22,W,1.74,1.22
F1024 Keygen,47:23.1,1643654843,36.8,600,15.5,934207488,0,0,7.6,9185177600,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:47:25 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.8,W,1.24,W,1.8,1.24
F1024 Keygen,47:28.1,1643654848,36.5,600,15.5,934658048,0,0,7.6,9185177600,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:47:30 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.77,W,1.26,W,1.77,1.26
F1024 Keygen,47:33.2,1643654853,36.7,600,15.5,933957632,0,0,7.6,9185177600,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:47:35 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.08,W,1.46,W,2.08,1.46
F1024 Keygen,47:38.2,1643654858,36.6,600,15.5,934146048,0,0,7.6,9185177600,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:47:40 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.01,W,1.54,W,2.01,1.54
F1024 Keygen,47:43.3,1643654863,36.6,600,15.5,934707200,0,0,7.6,9185181696,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:47:45 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.81,W,1.33,W,1.81,1.33
F1024 Keygen,47:48.4,1643654868,36.7,600,15.5,933937152,0,0,7.6,9185181696,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:47:50 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.64,W,995,mW,1.64,0.995
F1024 Keygen,47:53.4,1643654873,36.8,600,15.5,933834752,0,0,7.6,9185181696,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:47:55 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.96,W,1.5,W,1.96,1.5
F1024 Keygen,47:58.5,1643654878,36.9,600,15.5,934264832,0,0,7.6,9185181696,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:48:00 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.82,W,1.19,W,1.82,1.19
F1024 Keygen,48:03.5,1643654883,36.5,600,15.5,934928384,0,0,7.6,9185181696,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:48:05 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.91,W,1.39,W,1.91,1.39
F1024 Keygen,48:08.5,1643654889,36.6,600,15.4,933924864,0,0,7.6,9185181696,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:48:10 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.77,W,1.21,W,1.77,1.21
F1024 Keygen,48:13.6,1643654894,36.5,600,15.5,934187008,0,0,7.6,9185181696,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:48:15 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.87,W,1.36,W,1.87,1.36
F1024 Keygen,48:18.7,1643654899,36.7,600,15.5,934166528,0,0,7.6,9185181696,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:48:21 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.92,W,1.36,W,1.92,1.36
F1024 Keygen,48:23.7,1643654904,36.6,600,15.4,933961728,0,0,7.6,9185181696,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:48:26 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.88,W,1.39,W,1.88,1.39
F1024 Keygen,48:28.8,1643654909,36.9,600,15.4,933998592,0,0,7.6,9185181696,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:48:31 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.98,W,1.47,W,1.98,1.47
F1024 Keygen,48:33.9,1643654914,36.6,600,15.5,934494208,0,0,7.6,9185181696,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:48:36 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.07,W,1.52,W,2.07,1.52
F1024 Keygen,48:38.9,1643654919,36.6,600,15.5,934105088,0,0,7.6,9185193984,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:48:41 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.7,W,1.22,W,1.7,1.22
F1024 Keygen,48:44.0,1643654924,36.4,600,15.4,933662720,0,0,7.6,9185193984,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:48:46 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.88,W,1.36,W,1.88,1.36
F1024 Keygen,48:49.0,1643654929,36.6,600,15.4,933756928,0,0,7.6,9185193984,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:48:51 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.67,W,1.15,W,1.67,1.15
F1024 Keygen,48:54.0,1643654934,36.7,600,15.5,934146048,0,0,7.6,9185193984,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:48:56 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.84,W,1.35,W,1.84,1.35
F1024 Keygen,48:59.0,1643654939,36.6,600,15.5,934825984,0,0,7.6,9185193984,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:49:01 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.67,W,1.19,W,1.67,1.19
F1024 Keygen,49:04.1,1643654944,36.3,600,15.5,934105088,0,0,7.6,9185193984,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:49:06 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.92,W,1.35,W,1.92,1.35
F1024 Keygen,49:09.1,1643654949,36.6,600,15.5,934252544,0,0,7.6,9185193984,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:49:11 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.02,W,1.54,W,2.02,1.54
F1024 Keygen,49:14.2,1643654954,36.4,600,15.5,934608896,0,0,7.6,9185193984,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:49:16 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.95,W,1.43,W,1.95,1.43
F1024 Keygen,49:19.2,1643654959,36.7,600,15.5,934633472,0,0,7.6,9185193984,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:49:21 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.01,W,1.48,W,2.01,1.48
F1024 Sign,49:24.3,1643654964,36.7,600,15.5,934166528,0,0,7.6,9185181696,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:49:26 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.23,W,1.52,W,2.23,1.52
F1024 Sign,49:29.3,1643654969,36.7,600,15.5,934313984,0,0,7.6,9185181696,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:49:31 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.1,W,1.48,W,2.1,1.48
F1024 Sign,49:34.3,1643654974,36.7,600,15.5,935239680,0,0,7.6,9185181696,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:49:36 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.04,W,1.51,W,2.04,1.51
F1024 Sign,49:39.4,1643654979,36.8,600,15.5,935206912,0,0,7.6,9185185792,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:49:41 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.75,W,973,mW,1.75,0.973
F1024 Sign,49:44.4,1643654984,36.7,600,15.5,935239680,0,0,7.6,9185185792,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:49:46 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.16,W,1.5,W,2.16,1.5
F1024 Sign,49:49.5,1643654989,36.7,600,15.5,934428672,0,0,7.6,9185185792,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:49:51 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.7,W,1.07,W,1.7,1.07
F1024 Sign,49:54.5,1643654995,36.7,600,15.5,934739968,0,0,7.6,9185185792,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:49:56 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.71,W,1.1,W,1.71,1.1
F1024 Sign,49:59.6,1643655000,36.8,600,15.5,934182912,0,0,7.6,9185185792,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:50:01 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.69,W,1.07,W,1.69,1.07
F1024 Sign,50:04.6,1643655005,36.7,600,15.5,934088704,0,0,7.6,9185185792,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:50:06 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.02,W,1.34,W,2.02,1.34
F1024 Sign,50:09.7,1643655010,36.5,600,15.5,934391808,0,0,7.6,9185185792,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:50:11 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.07,W,1.53,W,2.07,1.53
F1024 Sign,50:14.7,1643655015,36.8,600,15.5,934039552,0,0,7.6,9185185792,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:50:17 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,1.84,W,1.28,W,1.84,1.28
F1024 Sign,50:19.8,1643655020,36.7,600,15.5,934846464,0,0,7.6,9185185792,v2.11-1-g7ef7f79 ran at Mon Jan 31 18:50:22 2022,Linux version 5.10.63-v7l+,,4 ARMv7 Processor rev 3 (v7l),Raspbian GNU/Linux 11 (bullseye),0,,2.02,W,1.5,W,2.02,1.5
